CRIME_ID,latitude,longitude,nearest_node,snap_dist_m
20870517.0,-12.07819515,-77.02712129,408629782,17.371503332923258
20918175.0,-12.07178862,-77.01164605,416152842,15.372573876324598
20948286.0,-12.07605235,-77.01865977,412189116,23.340317523015557
20949933.0,-12.06820339,-77.01196184,416151081,20.208100216204464
20995020.0,-12.0718551,-77.00277424,4357611427,11.403804288629688
21004500.0,-12.06369691,-77.00946019,1757198646,57.04830021755794
21056379.0,-12.06200481,-77.01540068,791160122,83.29882978985343
21071265.0,-12.07354532,-77.01471799,412191446,23.66197747977171
21133995.0,-12.0738414,-77.02823697,416641044,50.50336606475239
21147387.0,-12.07337564,-77.01314706,412191478,15.70078238201404
21152478.0,-12.08487652,-77.01639123,4356551493,74.02862436166482
21191301.0,-12.07802294,-77.02717306,408629788,30.175291879975006
21231543.0,-12.06648597,-77.00797564,416151094,26.255222203604593
21238629.0,-12.06648597,-77.00797564,416151094,26.255222203604593
21245640.0,-12.06648597,-77.00797564,416151094,26.255222203604593
21276345.0,-12.08166471,-77.02226928,408630130,14.241653326099838
21278463.0,-12.06257186,-77.03080307,10722544721,68.35689861210506
21279339.0,-12.0818459,-77.02029216,10019281863,73.52522311243179
21283872.0,-12.06474047,-77.00984218,528529073,72.6241105999943
21300543.0,-12.07700069,-77.01053582,316624796,20.151969047739538
21349422.0,-12.06568004,-77.02678619,416637939,13.188180242146128
21407802.0,-12.08312498,-77.00755668,10683867601,44.682530778092
21409272.0,-12.07473367,-77.00785722,1841059592,18.048994191555323
21438015.0,-12.07299309,-77.02878911,4309992910,47.5454736247738
21506214.0,-12.06612721,-77.01074577,528529082,128.64751511238208
21510792.0,-12.07106658,-77.01356847,10674442940,91.25472475939603
21523839.0,-12.06648597,-77.00797564,416151094,26.255222203604593
21594357.0,-12.06335621,-77.01955897,791160141,15.508678169758431
21610353.0,-12.06549451,-77.01617703,416152801,30.56175283053545
21728355.0,-12.07453939,-77.0215153,316629524,32.40865588639445
21740259.0,-12.08033248,-77.02481352,408629921,10.229958022429827
21829461.0,-12.06536617,-77.01249905,416151070,30.71093273427351
21829701.0,-12.066572,-77.01727837,2182554474,5.088709477142561
21852438.0,-12.07482488,-77.0292448,416641047,33.4341023724496
21874896.0,-12.07745135,-77.01430776,412185072,23.70790830974169
21950319.0,-12.07414784,-77.0146326,412191444,1.446823119102077
22022865.0,-12.07019201,-77.02824451,4002838345,6.517956898385218
22027788.0,-12.06482062,-77.00727029,1839993080,7.184882414525755
22078038.0,-12.06019913,-77.0205092,416649309,67.06964367502819
22091388.0,-12.0691148,-77.01156138,10012171509,4.354824677566804
22115895.0,-12.06305621,-77.01975793,1439325185,21.191250434287177
22160841.0,-12.06883227,-77.00920916,416151040,1.9042436466210242
22287825.0,-12.06389258,-77.03328449,791160024,46.85266499504752
22290090.0,-12.06113004,-77.02408656,416638944,1.033743822381119
22320999.0,-12.06652352,-77.01940536,416626041,60.683115972371425
22471404.0,-12.08471162,-77.01826587,411852354,8.6009730398788
22544235.0,-12.06599604,-77.00478859,2383676706,12.711355952563952
22608801.0,-12.07029433,-77.01158142,416151080,7.311339811728228
22624887.0,-12.07299784,-77.02137243,4138998032,42.28246078960605
22673451.0,-12.06648597,-77.00797564,416151094,26.255222203604593
22721691.0,-12.0784298,-77.0116335,412185140,2.123621943957125
22769502.0,-12.07638347,-77.02826107,1658531432,5.146875846063644
22820016.0,-12.0687494,-77.00930121,10673925112,10.4321664556864
22861581.0,-12.07343742,-77.00736029,416140077,14.310237069918736
22882893.0,-12.07520025,-77.00978486,416139846,38.3787948345611
22904799.0,-12.07909237,-77.01560095,3394762713,0.20010932757211752
22996920.0,-12.06412694,-77.01258793,416635664,42.41595219730873
23183169.0,-12.07252731,-77.02945071,416643488,16.591274915549345
23192097.0,-12.06997631,-77.00774255,4369785077,54.158215359711804
23393034.0,-12.07454424,-77.02153462,316629524,34.4268062416166
23420109.0,-12.07307648,-77.02875716,4309992910,37.90659856237214
23459604.0,-12.07335026,-77.01738115,416628872,17.689451033856738
23459970.0,-12.06617898,-77.00790164,416151095,38.535216356502026
23558781.0,-12.07313852,-77.01631703,416646533,14.10508132316393
23710143.0,-12.06561609,-77.02716986,416637947,35.06346576897128
23880120.0,-12.06952483,-77.0119673,416152843,37.861504928348026
23905530.0,-12.08361585,-77.00726356,4356633401,90.0749068489941
23917524.0,-12.06648597,-77.00797564,416151094,26.255222203604593
