longitude;latitude;YEAR;DISTRITO;MODALIDAD;ID
-77.017463;-12.05751534;2019;La Victoria;HURTO AGRAVADO;24428.0
-77.01673753;-12.06923729;2019;La Victoria;HURTO AGRAVADO;84614.0
-77.01237627;-12.08494882;2019;La Victoria;HURTO AGRAVADO;358903.0
-77.0097649;-12.0647275;2019;La Victoria;HURTO AGRAVADO;285106.0
-76.997162;-12.067406;2019;La Victoria;HURTO AGRAVADO;406837.0
-77.01489075;-12.06398763;2019;La Victoria;HURTO AGRAVADO;432213.0
-77.02171738;-12.06676985;2019;La Victoria;HURTO AGRAVADO;436049.0
-77.01083243;-12.07298207;2019;La Victoria;HURTO AGRAVADO;413644.0
-77.01391655;-12.06781685;2019;La Victoria;HURTO AGRAVADO;136974.0
-77.0139917;-12.0799066;2019;La Victoria;HURTO AGRAVADO;191103.0
-77.0061421;-12.07364681;2019;La Victoria;HURTO AGRAVADO;228787.0
-77.00771965;-12.06457216;2019;La Victoria;HURTO AGRAVADO;72789.0
-77.0173999;-12.090354;2019;San Isidro;HURTO AGRAVADO;72918.0
-77.0322601;-12.0608598;2019;La Victoria;HURTO AGRAVADO;146102.0
-77.0082487;-12.0663507;2019;La Victoria;HURTO AGRAVADO;216444.0
-77.01075923;-12.08463889;2019;La Victoria;HURTO AGRAVADO;171690.0
-77.01246103;-12.07250394;2019;La Victoria;HURTO AGRAVADO;191117.0
-77.01268827;-12.06123436;2019;La Victoria;HURTO AGRAVADO;246397.0
-77.0064515;-12.0642502;2019;La Victoria;HURTO AGRAVADO;145759.0
-77.01474551;-12.07486322;2019;La Victoria;HURTO AGRAVADO;207986.0
-77.03353089;-12.06094934;2019;La Victoria;HURTO AGRAVADO;250470.0
-77.02920838;-12.06480953;2019;La Victoria;HURTO AGRAVADO;139467.0
-77.01424012;-12.06578896;2019;La Victoria;HURTO AGRAVADO;266165.0
-77.01166318;-12.06814489;2019;La Victoria;HURTO AGRAVADO;139473.0
-77.01673753;-12.06923729;2019;La Victoria;HURTO AGRAVADO;156244.0
-77.00509196;-12.06464741;2019;La Victoria;HURTO AGRAVADO;179158.0
-77.0159106;-12.0641918;2019;La Victoria;HURTO AGRAVADO;377360.0
-77.02275153;-12.08029337;2019;La Victoria;HURTO AGRAVADO;304491.0
-77.008932;-12.0732107;2019;La Victoria;HURTO AGRAVADO;173654.0
-77.00745093;-12.06337183;2019;La Victoria;HURTO AGRAVADO;413439.0
-77.0132898;-12.07629577;2019;La Victoria;HURTO AGRAVADO;228791.0
-77.011607;-12.071876;2019;La Victoria;HURTO AGRAVADO;395271.0
-77.01217138;-12.08954479;2019;San Isidro;HURTO AGRAVADO;329512.0
-77.01394297;-12.06136263;2019;La Victoria;HURTO AGRAVADO;377366.0
-77.0146616;-12.0626806;2019;La Victoria;HURTO AGRAVADO;64303.0
-77.00622859;-12.06818544;2019;La Victoria;HURTO AGRAVADO;84603.0
-77.0135803;-12.0633981;2019;La Victoria;HURTO AGRAVADO;156273.0
-77.01268827;-12.06123436;2019;La Victoria;HURTO AGRAVADO;4472.0
-77.02008232;-12.0580817;2019;La Victoria;HURTO AGRAVADO;325785.0
-77.02545489;-12.08199507;2019;La Victoria;HURTO AGRAVADO;340558.0
-77.02269215;-12.06333991;2019;La Victoria;HURTO AGRAVADO;146100.0
-77.02461055;-12.05981978;2019;La Victoria;HURTO AGRAVADO;230691.0
-77.00727489;-12.06613458;2019;La Victoria;HURTO AGRAVADO;72793.0
-77.0224838;-12.07925478;2019;La Victoria;HURTO AGRAVADO;415686.0
-77.017203;-12.0899477;2019;La Victoria;HURTO AGRAVADO;379341.0
-77.0166151;-12.0821105;2019;La Victoria;HURTO AGRAVADO;216751.0
-77.01417651;-12.07271282;2019;La Victoria;HURTO AGRAVADO;304497.0
-77.01272829;-12.06410895;2019;La Victoria;HURTO AGRAVADO;228799.0
-77.01414651;-12.07797439;2019;La Victoria;HURTO AGRAVADO;207800.0
-76.999974;-12.0635039;2019;La Victoria;HURTO AGRAVADO;77138.0
-77.02008232;-12.0580817;2019;La Victoria;HURTO AGRAVADO;329389.0
-77.00492488;-12.08199377;2019;La Victoria;HURTO AGRAVADO;139448.0
-77.02595382;-12.07598329;2019;La Victoria;HURTO AGRAVADO;193056.0
-77.01233425;-12.06731096;2019;La Victoria;HURTO AGRAVADO;46985.0
-77.01225405;-12.07644679;2019;La Victoria;HURTO AGRAVADO;139445.0
-77.02450977;-12.066;2019;La Victoria;HURTO AGRAVADO;156265.0
-77.02392977;-12.05972365;2019;La Victoria;HURTO AGRAVADO;266186.0
-77.00811122;-12.06493867;2019;La Victoria;HURTO AGRAVADO;228808.0
-77.0272971;-12.0722227;2019;La Victoria;HURTO AGRAVADO;377143.0
-77.01187275;-12.06734399;2019;La Victoria;HURTO AGRAVADO;432208.0
-77.01968783;-12.06370573;2019;La Victoria;HURTO AGRAVADO;212323.0
-77.0051253;-12.0819197;2019;La Victoria;HURTO AGRAVADO;84615.0
-77.00847522;-12.08432405;2019;La Victoria;HURTO AGRAVADO;254513.0
-77.00847099;-12.07206542;2019;La Victoria;HURTO AGRAVADO;24429.0
-77.00934634;-12.07268349;2019;La Victoria;HURTO AGRAVADO;377355.0
-77.0230303;-12.0609867;2019;La Victoria;HURTO AGRAVADO;362699.0
-77.02156281;-12.07120585;2019;La Victoria;HURTO AGRAVADO;156259.0
-77.00904;-12.0702372;2019;La Victoria;HURTO AGRAVADO;44801.0
-77.0119819;-12.06807052;2019;La Victoria;HURTO AGRAVADO;413639.0
-77.02093282;-12.07991085;2019;La Victoria;HURTO AGRAVADO;191118.0
-77.01160371;-12.06641957;2019;La Victoria;HURTO AGRAVADO;104540.0
-77.0159106;-12.0641918;2019;La Victoria;HURTO AGRAVADO;136975.0
-77.00858631;-12.07317119;2019;La Victoria;HURTO AGRAVADO;266174.0
-77.01687054;-12.06858983;2019;La Victoria;HURTO AGRAVADO;191098.0
-77.02135135;-12.07284954;2019;La Victoria;HURTO AGRAVADO;68413.0
-77.02156413;-12.06662877;2019;La Victoria;HURTO AGRAVADO;175380.0
-77.01299654;-12.07761238;2019;La Victoria;HURTO AGRAVADO;207989.0
-77.00541243;-12.07112341;2019;La Victoria;HURTO AGRAVADO;171693.0
-77.01078783;-12.08464236;2019;La Victoria;HURTO AGRAVADO;228788.0
-77.02087967;-12.0786012;2019;La Victoria;HURTO AGRAVADO;139462.0
-77.00847522;-12.08432405;2019;La Victoria;HURTO AGRAVADO;146103.0
-77.0080729;-12.0652396;2019;La Victoria;HURTO AGRAVADO;216445.0
-77.0225267;-12.08054993;2019;La Victoria;HURTO AGRAVADO;250471.0
-77.01279551;-12.06104522;2019;La Victoria;HURTO AGRAVADO;285101.0
-77.012989;-12.0685683;2019;La Victoria;HURTO AGRAVADO;156245.0
-77.00499686;-12.06852207;2019;La Victoria;HURTO AGRAVADO;370522.0
-77.01936228;-12.06107998;2019;La Victoria;HURTO AGRAVADO;228782.0
-77.01454114;-12.06907159;2019;La Victoria;HURTO AGRAVADO;171685.0
-77.0130223;-12.0682239;2019;La Victoria;HURTO AGRAVADO;266160.0
-77.00957766;-12.07285982;2019;La Victoria;HURTO AGRAVADO;44795.0
-77.02759862;-12.06313635;2019;La Victoria;HURTO AGRAVADO;250468.0
-77.0303006;-12.0697472;2019;La Victoria;HURTO AGRAVADO;191109.0
-77.0322202;-12.06454872;2019;La Victoria;HURTO AGRAVADO;108794.0
-77.02861793;-12.06747869;2019;La Victoria;HURTO AGRAVADO;398949.0
-77.01169829;-12.06814973;2019;La Victoria;HURTO AGRAVADO;266166.0
-77.03152394;-12.06392294;2019;La Victoria;HURTO AGRAVADO;325788.0
-77.023385;-12.0747067;2019;La Victoria;HURTO AGRAVADO;304488.0
-77.01331851;-12.08092095;2019;La Victoria;HURTO AGRAVADO;139459.0
-77.0135803;-12.0633981;2019;La Victoria;HURTO AGRAVADO;136972.0
-77.02427712;-12.0610567;2019;La Victoria;HURTO AGRAVADO;340561.0
-76.999974;-12.0635039;2019;La Victoria;HURTO AGRAVADO;146097.0
-77.02742266;-12.0721776;2019;La Victoria;HURTO AGRAVADO;156253.0
-77.0122512;-12.08397656;2019;La Victoria;HURTO AGRAVADO;228811.0
-77.009833;-12.070814;2019;La Victoria;HURTO AGRAVADO;432214.0
-77.01454114;-12.06907159;2019;La Victoria;HURTO AGRAVADO;64300.0
-77.00904;-12.0702372;2019;La Victoria;HURTO AGRAVADO;84612.0
-77.0021402;-12.06976597;2019;La Victoria;HURTO AGRAVADO;139451.0
-77.00319101;-12.0687401;2019;La Victoria;HURTO AGRAVADO;149718.0
-77.0272971;-12.0722227;2019;La Victoria;HURTO AGRAVADO;193047.0
-77.01268827;-12.06123436;2019;La Victoria;HURTO AGRAVADO;321915.0
-77.011155;-12.06707329;2019;La Victoria;HURTO AGRAVADO;340555.0
-77.0061632;-12.0658664;2019;La Victoria;HURTO AGRAVADO;113139.0
-77.01061134;-12.0803996;2019;La Victoria;HURTO AGRAVADO;304494.0
-77.00064366;-12.06355041;2019;La Victoria;HURTO AGRAVADO;304500.0
-77.01315941;-12.06793385;2019;La Victoria;HURTO AGRAVADO;266183.0
-77.01365124;-12.06818146;2019;La Victoria;HURTO AGRAVADO;139442.0
-77.03041401;-12.07144491;2019;La Victoria;HURTO AGRAVADO;156262.0
-76.99968931;-12.06529635;2019;La Victoria;HURTO AGRAVADO;117413.0
-77.02693995;-12.0782419;2019;La Victoria;HURTO AGRAVADO;368138.0
-77.0079196;-12.074847;2019;La Victoria;HURTO AGRAVADO;104537.0
-77.01395323;-12.07049572;2019;La Victoria;HURTO AGRAVADO;191121.0
-77.0095294;-12.0760282;2019;La Victoria;HURTO AGRAVADO;228805.0
-77.00760119;-12.07189442;2019;La Victoria;HURTO AGRAVADO;44798.0
-77.01169702;-12.06746163;2019;La Victoria;HURTO AGRAVADO;24426.0
-77.02177079;-12.06925999;2019;La Victoria;HURTO AGRAVADO;70437.0
-77.00922551;-12.06538201;2019;La Victoria;HURTO AGRAVADO;33059.0
-76.99864407;-12.06736695;2019;La Victoria;HURTO AGRAVADO;443921.0
-77.0272971;-12.0722227;2019;La Victoria;HURTO AGRAVADO;4480.0
-77.03056;-12.0661125;2019;La Victoria;HURTO AGRAVADO;68416.0
-77.00574325;-12.08413292;2019;La Victoria;HURTO AGRAVADO;191101.0
-77.03056;-12.0661125;2019;La Victoria;HURTO AGRAVADO;394000.0
-77.03252056;-12.06111251;2019;La Victoria;HURTO AGRAVADO;289163.0
-77.012514;-12.0650873;2019;La Victoria;HURTO AGRAVADO;266177.0
-77.012966;-12.061874;2019;La Victoria;HURTO AGRAVADO;413642.0
-77.01648996;-12.06595003;2019;La Victoria;HURTO AGRAVADO;379344.0
-77.00881802;-12.07016358;2019;La Victoria;HURTO AGRAVADO;156256.0
-77.0126215;-12.0624024;2019;La Victoria;HURTO AGRAVADO;246403.0
-77.01169314;-12.06846304;2019;La Victoria;HURTO AGRAVADO;432211.0
-77.01277461;-12.06414646;2019;La Victoria;HURTO AGRAVADO;246395.0
-77.01777805;-12.06875894;2019;La Victoria;HURTO AGRAVADO;156242.0
-77.00355762;-12.06474822;2019;La Victoria;HURTO AGRAVADO;37310.0
-77.0212726;-12.0623552;2019;La Victoria;HURTO AGRAVADO;306383.0
-77.01664801;-12.06274477;2019;La Victoria;HURTO AGRAVADO;44804.0
-77.02154269;-12.07278793;2019;La Victoria;HURTO AGRAVADO;139465.0
-77.01473344;-12.0748175;2019;La Victoria;HURTO AGRAVADO;395268.0
-77.02251062;-12.07940628;2019;La Victoria;HURTO AGRAVADO;175377.0
-77.0147832;-12.0673491;2019;La Victoria;HURTO AGRAVADO;377358.0
-77.01486872;-12.07151639;2019;La Victoria;HURTO AGRAVADO;326455.0
-77.01971551;-12.06202162;2019;La Victoria;HURTO AGRAVADO;362702.0
-77.01595869;-12.08230683;2019;La Victoria;HURTO AGRAVADO;266163.0
-77.0163456;-12.0732771;2019;La Victoria;HURTO AGRAVADO;139471.0
-77.00435529;-12.0641681;2019;La Victoria;HURTO AGRAVADO;402593.0
-77.00710426;-12.0646542;2019;La Victoria;HURTO AGRAVADO;439722.0
-77.00550153;-12.06376416;2019;La Victoria;HURTO AGRAVADO;228785.0
-77.0327303;-12.06236818;2019;La Victoria;HURTO AGRAVADO;156248.0
-77.02913426;-12.0636411;2019;La Victoria;HURTO AGRAVADO;250469.0
-77.01417651;-12.07271282;2019;La Victoria;HURTO AGRAVADO;266169.0
-76.99968931;-12.06529635;2019;La Victoria;HURTO AGRAVADO;77136.0
-77.01572151;-12.07571199;2019;La Victoria;HURTO AGRAVADO;415692.0
-77.0146859;-12.06328013;2019;La Victoria;HURTO AGRAVADO;156271.0
-77.012928;-12.072326;2019;La Victoria;HURTO AGRAVADO;139454.0
-77.00069084;-12.0634878;2019;La Victoria;HURTO AGRAVADO;139460.0
-77.01455777;-12.06136445;2019;La Victoria;HURTO AGRAVADO;304489.0
-77.02907925;-12.0595059;2019;La Victoria;HURTO AGRAVADO;228797.0
-77.0131636;-12.0671408;2019;La Victoria;HURTO AGRAVADO;156254.0
-76.99968931;-12.06529635;2019;La Victoria;HURTO AGRAVADO;117408.0
-77.00034073;-12.06446677;2019;La Victoria;HURTO AGRAVADO;149719.0
-77.0097649;-12.0647275;2019;La Victoria;HURTO AGRAVADO;358901.0
-77.0214271;-12.07858792;2019;La Victoria;HURTO AGRAVADO;139443.0
-77.008932;-12.0732107;2019;La Victoria;HURTO AGRAVADO;291854.0
-77.00355762;-12.06474822;2019;La Victoria;HURTO AGRAVADO;304495.0
-77.00064366;-12.06355041;2019;La Victoria;HURTO AGRAVADO;183121.0
-77.02714604;-12.0615758;2019;La Victoria;HURTO AGRAVADO;325791.0
-77.01791963;-12.0782428;2019;La Victoria;HURTO AGRAVADO;368141.0
-77.01265017;-12.06696312;2019;La Victoria;HURTO AGRAVADO;228806.0
-77.02717909;-12.06173006;2019;La Victoria;HURTO AGRAVADO;86230.0
-77.02735513;-12.06033117;2019;La Victoria;HURTO AGRAVADO;28491.0
-77.00793807;-12.06972378;2019;La Victoria;HURTO AGRAVADO;44799.0
-77.00513939;-12.07094195;2019;La Victoria;HURTO AGRAVADO;139446.0
-77.00303875;-12.06532407;2019;La Victoria;HURTO AGRAVADO;37305.0
-77.0064515;-12.0642502;2019;La Victoria;HURTO AGRAVADO;33060.0
-77.03105172;-12.07081183;2019;La Victoria;HURTO AGRAVADO;142079.0
-77.03057581;-12.06057802;2019;La Victoria;HURTO AGRAVADO;436050.0
-77.00924633;-12.07997324;2019;La Victoria;HURTO AGRAVADO;136981.0
-76.999333;-12.068485;2019;La Victoria;HURTO AGRAVADO;117416.0
-77.01592175;-12.06468334;2019;La Victoria;HURTO AGRAVADO;266178.0
-77.014026;-12.0728103;2019;La Victoria;HURTO AGRAVADO;29124.0
-77.01728552;-12.07321875;2019;La Victoria;HURTO AGRAVADO;362697.0
-77.00064366;-12.06355041;2019;La Victoria;HURTO AGRAVADO;377353.0
-77.00940906;-12.06803539;2019;La Victoria;HURTO AGRAVADO;304506.0
-77.00940906;-12.06803539;2019;La Victoria;HURTO AGRAVADO;413643.0
-77.0135814;-12.0638878;2019;La Victoria;HURTO AGRAVADO;246404.0
-77.01929865;-12.07318987;2019;La Victoria;HURTO AGRAVADO;4481.0
-77.02819607;-12.07266584;2019;La Victoria;HURTO AGRAVADO;68417.0
-77.0152244;-12.0641122;2019;La Victoria;HURTO AGRAVADO;304483.0
-77.00064366;-12.06355041;2019;La Victoria;HURTO AGRAVADO;191096.0
-77.00517888;-12.08179852;2019;La Victoria;HURTO AGRAVADO;104538.0
-77.002587;-12.070401;2019;La Victoria;HURTO AGRAVADO;370520.0
-77.002562;-12.062893;2019;La Victoria;HURTO AGRAVADO;145760.0
-77.01272482;-12.0665261;2019;La Victoria;HURTO AGRAVADO;44793.0
-77.00605328;-12.06624391;2019;La Victoria;HURTO AGRAVADO;216443.0
-77.01903636;-12.08700448;2019;La Victoria;HURTO AGRAVADO;413457.0
-77.01298826;-12.06303054;2019;La Victoria;HURTO AGRAVADO;228786.0
-77.00535372;-12.06677262;2019;La Victoria;HURTO AGRAVADO;402594.0
-77.01132688;-12.07484264;2019;La Victoria;HURTO AGRAVADO;171691.0
-77.00801418;-12.06623946;2019;La Victoria;HURTO AGRAVADO;139474.0
-77.01548988;-12.0620948;2019;La Victoria;HURTO AGRAVADO;207987.0
-77.01217138;-12.08954479;2019;San Isidro;HURTO AGRAVADO;33183.0
-77.01187219;-12.08415169;2019;La Victoria;HURTO AGRAVADO;146115.0
-77.03254376;-12.05964556;2019;La Victoria;HURTO AGRAVADO;175378.0
-77.0135814;-12.0638878;2019;La Victoria;HURTO AGRAVADO;191104.0
-77.015193;-12.0641067;2019;La Victoria;HURTO AGRAVADO;395269.0
-77.01187275;-12.06734399;2019;La Victoria;HURTO AGRAVADO;191116.0
-77.02595382;-12.07598329;2019;La Victoria;HURTO AGRAVADO;157170.0
-76.99962574;-12.06512142;2019;La Victoria;HURTO AGRAVADO;258541.0
-77.02181626;-12.05829872;2019;La Victoria;HURTO AGRAVADO;139466.0
-77.00915288;-12.06517199;2019;La Victoria;HURTO AGRAVADO;292816.0
-77.00801418;-12.06623946;2019;La Victoria;HURTO AGRAVADO;377361.0
-77.01276632;-12.06411316;2019;La Victoria;HURTO AGRAVADO;191110.0
-77.01424012;-12.06578896;2019;La Victoria;HURTO AGRAVADO;84604.0
-77.0180261;-12.07107429;2019;La Victoria;HURTO AGRAVADO;28494.0
-77.00535372;-12.06677262;2019;La Victoria;HURTO AGRAVADO;72796.0
-77.02345869;-12.06228569;2019;La Victoria;HURTO AGRAVADO;398947.0
-77.0115627;-12.0720733;2019;La Victoria;HURTO AGRAVADO;171688.0
-77.0139307;-12.08335044;2019;La Victoria;HURTO AGRAVADO;304492.0
-77.01406677;-12.08001222;2019;La Victoria;HURTO AGRAVADO;377367.0
-77.00078981;-12.06932135;2019;La Victoria;HURTO AGRAVADO;117405.0
-77.0132898;-12.07629577;2019;La Victoria;HURTO AGRAVADO;340559.0
-77.00934634;-12.07268349;2019;La Victoria;HURTO AGRAVADO;156251.0
-77.00908157;-12.07069093;2019;La Victoria;HURTO AGRAVADO;156274.0
-77.0175369;-12.0644079;2019;La Victoria;HURTO AGRAVADO;4475.0
-77.02471799;-12.06982408;2019;La Victoria;HURTO AGRAVADO;68411.0
-77.00517888;-12.08179852;2019;La Victoria;HURTO AGRAVADO;228794.0
-77.01575101;-12.07334348;2019;La Victoria;HURTO AGRAVADO;266172.0
-77.02193;-12.06238;2019;La Victoria;HURTO AGRAVADO;139457.0
-77.01199739;-12.06958952;2019;La Victoria;HURTO AGRAVADO;304486.0
-77.0162899;-12.0734497;2019;La Victoria;HURTO AGRAVADO;304509.0
-77.02957524;-12.06210567;2019;La Victoria;HURTO AGRAVADO;84610.0
-77.00872471;-12.07042848;2019;La Victoria;HURTO AGRAVADO;64298.0
-77.01169314;-12.06846304;2019;La Victoria;HURTO AGRAVADO;228800.0
-77.00780566;-12.06520399;2019;La Victoria;HURTO AGRAVADO;366215.0
-77.00709467;-12.06358284;2019;La Victoria;HURTO AGRAVADO;113137.0
-77.00908156;-12.07069093;2019;La Victoria;HURTO AGRAVADO;321913.0
-77.01693928;-12.08513283;2019;La Victoria;HURTO AGRAVADO;156268.0
-77.01257848;-12.06633853;2019;La Victoria;HURTO AGRAVADO;266189.0
-77.00535372;-12.06677262;2019;La Victoria;HURTO AGRAVADO;329432.0
-77.0327303;-12.06236818;2019;La Victoria;HURTO AGRAVADO;362700.0
-77.0270051;-12.0764181;2019;La Victoria;HURTO AGRAVADO;6665.0
-77.01272482;-12.0665261;2019;La Victoria;HURTO AGRAVADO;246401.0
-77.0112173;-12.06123676;2019;La Victoria;HURTO AGRAVADO;432209.0
-77.01268827;-12.06123436;2019;La Victoria;HURTO AGRAVADO;156260.0
-77.01180153;-12.06795524;2019;La Victoria;HURTO AGRAVADO;413640.0
-77.01921754;-12.08125092;2019;La Victoria;HURTO AGRAVADO;404414.0
-77.02329397;-12.06180413;2019;La Victoria;HURTO AGRAVADO;175375.0
-77.0167554;-12.07607109;2019;La Victoria;HURTO AGRAVADO;136978.0
-77.00464726;-12.07273394;2019;La Victoria;HURTO AGRAVADO;179523.0
-77.029681;-12.0731557;2019;La Victoria;HURTO AGRAVADO;212324.0
-77.0104839;-12.06905663;2019;La Victoria;HURTO AGRAVADO;228803.0
-77.00533096;-12.06678373;2019;La Victoria;HURTO AGRAVADO;37308.0
-77.01182074;-12.06798044;2019;La Victoria;HURTO AGRAVADO;191119.0
-76.99854099;-12.06583499;2019;La Victoria;HURTO AGRAVADO;254516.0
-77.00069084;-12.0634878;2019;La Victoria;HURTO AGRAVADO;406833.0
-77.00069084;-12.0634878;2019;La Victoria;HURTO AGRAVADO;413448.0
-77.02898439;-12.06404008;2019;La Victoria;HURTO AGRAVADO;436047.0
-77.02015964;-12.05947817;2019;La Victoria;HURTO AGRAVADO;68414.0
-77.02345869;-12.06228569;2019;La Victoria;HURTO AGRAVADO;4478.0
-77.00574039;-12.0689268;2019;La Victoria;HURTO AGRAVADO;146104.0
-77.02510566;-12.08613791;2019;La Victoria;HURTO AGRAVADO;142523.0
-77.00935665;-12.06311779;2019;La Victoria;HURTO AGRAVADO;413646.0
-77.01122378;-12.07559174;2019;La Victoria;HURTO AGRAVADO;395266.0
-77.02108917;-12.07058686;2019;La Victoria;HURTO AGRAVADO;175381.0
-77.01243885;-12.08893234;2019;La Victoria;HURTO AGRAVADO;139463.0
-77.00059686;-12.06356391;2019;La Victoria;HURTO AGRAVADO;44796.0
-77.01595869;-12.08230683;2019;La Victoria;HURTO AGRAVADO;191107.0
-77.01595869;-12.08230683;2019;La Victoria;HURTO AGRAVADO;191113.0
-77.0292474;-12.0631404;2019;La Victoria;HURTO AGRAVADO;156434.0
-77.00432226;-12.07076171;2019;La Victoria;HURTO AGRAVADO;377364.0
-77.01300665;-12.0804354;2019;La Victoria;HURTO AGRAVADO;24432.0
-77.02312784;-12.08681354;2019;La Victoria;HURTO AGRAVADO;142076.0
-77.0142414;-12.0829844;2019;La Victoria;HURTO AGRAVADO;228783.0
-77.01173715;-12.06839856;2019;La Victoria;HURTO AGRAVADO;266161.0
-77.01243885;-12.08893234;2019;La Victoria;HURTO AGRAVADO;139458.0
-77.002587;-12.070401;2019;La Victoria;HURTO AGRAVADO;37317.0
-77.02510566;-12.08613791;2019;La Victoria;HURTO AGRAVADO;109411.0
-77.0272971;-12.0722227;2019;La Victoria;HURTO AGRAVADO;28495.0
-77.00966457;-12.06622019;2019;La Victoria;HURTO AGRAVADO;84605.0
-77.012515;-12.065083;2019;La Victoria;HURTO AGRAVADO;340562.0
-77.03072937;-12.0663015;2019;La Victoria;HURTO AGRAVADO;398948.0
-77.01259163;-12.06166985;2019;La Victoria;HURTO AGRAVADO;306579.0
-77.01902263;-12.0690673;2019;La Victoria;HURTO AGRAVADO;108795.0
-77.02964573;-12.06211195;2019;La Victoria;HURTO AGRAVADO;325789.0
-77.01813219;-12.08154623;2019;La Victoria;HURTO AGRAVADO;171689.0
-77.00302462;-12.07189886;2019;La Victoria;HURTO AGRAVADO;266167.0
-77.010806;-12.0662675;2019;La Victoria;HURTO AGRAVADO;156246.0
-77.00433742;-12.06441849;2019;La Victoria;HURTO AGRAVADO;72797.0
-77.00963832;-12.06485262;2019;La Victoria;HURTO AGRAVADO;254242.0
-77.01151512;-12.06659275;2019;La Victoria;HURTO AGRAVADO;156275.0
-77.01328116;-12.07754968;2019;La Victoria;HURTO AGRAVADO;257368.0
-77.03086343;-12.06501479;2019;La Victoria;HURTO AGRAVADO;68412.0
-77.02345869;-12.06228569;2019;La Victoria;HURTO AGRAVADO;304487.0
-77.01539682;-12.06192407;2019;La Victoria;HURTO AGRAVADO;4476.0
-77.01018531;-12.08768138;2019;La Victoria;HURTO AGRAVADO;136973.0
-77.013862;-12.0823641;2019;La Victoria;HURTO AGRAVADO;266173.0
-76.9980539;-12.0660767;2019;La Victoria;HURTO AGRAVADO;146096.0
-77.01848756;-12.06604266;2019;La Victoria;HURTO AGRAVADO;156252.0
-77.00605328;-12.06624391;2019;La Victoria;HURTO AGRAVADO;72791.0
-77.01182031;-12.07091626;2019;La Victoria;HURTO AGRAVADO;228795.0
-77.0120656;-12.07444106;2019;La Victoria;HURTO AGRAVADO;432215.0
-77.0249918;-12.0796271;2019;La Victoria;HURTO AGRAVADO;139452.0
-77.0059586;-12.07109246;2019;La Victoria;HURTO AGRAVADO;321916.0
-77.00863192;-12.07025978;2019;La Victoria;HURTO AGRAVADO;228812.0
-77.008932;-12.0732107;2019;La Victoria;HURTO AGRAVADO;84613.0
-76.999974;-12.0635039;2019;La Victoria;HURTO AGRAVADO;228801.0
-77.01448017;-12.06361685;2019;La Victoria;HURTO AGRAVADO;64301.0
-77.01437991;-12.06469142;2019;La Victoria;HURTO AGRAVADO;340554.0
-77.01848756;-12.06604266;2019;La Victoria;HURTO AGRAVADO;156263.0
-77.02008232;-12.0580817;2019;La Victoria;HURTO AGRAVADO;254182.0
-77.01153785;-12.07026195;2019;La Victoria;HURTO AGRAVADO;156066.0
-77.01401798;-12.07187226;2019;La Victoria;HURTO AGRAVADO;368139.0
-77.00212508;-12.06387841;2019;La Victoria;HURTO AGRAVADO;406834.0
-77.0162899;-12.0734497;2019;La Victoria;HURTO AGRAVADO;413641.0
-77.01473306;-12.07426047;2019;La Victoria;HURTO AGRAVADO;285105.0
-77.01902263;-12.0690673;2019;La Victoria;HURTO AGRAVADO;175376.0
-77.03337291;-12.06348048;2019;La Victoria;HURTO AGRAVADO;214171.0
-77.0167554;-12.07607109;2019;La Victoria;HURTO AGRAVADO;136979.0
-77.01149722;-12.07347665;2019;La Victoria;HURTO AGRAVADO;24427.0
-77.01280361;-12.06962838;2019;La Victoria;HURTO AGRAVADO;304504.0
-77.00581626;-12.08319256;2019;La Victoria;HURTO AGRAVADO;432212.0
-77.02264407;-12.06212965;2019;La Victoria;HURTO AGRAVADO;436048.0
-77.0106408;-12.073617;2019;La Victoria;HURTO AGRAVADO;358902.0
-77.0288294;-12.06535734;2019;La Victoria;HURTO AGRAVADO;266176.0
-77.01038111;-12.08928992;2019;San Isidro;HURTO AGRAVADO;254348.0
-77.023152;-12.0809756;2019;La Victoria;HURTO AGRAVADO;289164.0
-77.02264303;-12.08178676;2019;La Victoria;HURTO AGRAVADO;4479.0
-77.03276348;-12.05944957;2019;La Victoria;HURTO AGRAVADO;360233.0
-77.02345549;-12.06127202;2019;La Victoria;HURTO AGRAVADO;191122.0
-77.0152244;-12.0641122;2019;La Victoria;HURTO AGRAVADO;246402.0
-77.01262281;-12.06554023;2019;La Victoria;HURTO AGRAVADO;176246.0
-77.00064366;-12.06355041;2019;La Victoria;HURTO AGRAVADO;37311.0
-77.01442631;-12.07756284;2019;La Victoria;HURTO AGRAVADO;306382.0
-77.01091946;-12.06619166;2019;La Victoria;HURTO AGRAVADO;156243.0
-77.01145895;-12.08382542;2019;La Victoria;HURTO AGRAVADO;191102.0
-77.00069084;-12.0634878;2019;La Victoria;HURTO AGRAVADO;191114.0
-77.02562577;-12.0838448;2019;La Victoria;HURTO AGRAVADO;193180.0
-77.01015028;-12.06623707;2019;La Victoria;HURTO DE VEHICULO;207994.0
-77.0161835;-12.06326518;2019;La Victoria;HURTO DE VEHICULO;64305.0
-77.01174896;-12.07681375;2019;La Victoria;HURTO DE VEHICULO;86666.0
-77.01816309;-12.07822989;2019;La Victoria;HURTO DE VEHICULO;432219.0
-77.00034073;-12.06446677;2019;La Victoria;HURTO DE VEHICULO;117429.0
-77.01887578;-12.08107903;2019;La Victoria;HURTO DE VEHICULO;257397.0
