cid,lat,lng,district
3532,-12.0912613,-76.9990437,La_Victoria
3533,-12.0912613,-76.9983066,La_Victoria
3534,-12.0912613,-76.9975696,La_Victoria
3535,-12.0912613,-76.9968325,La_Victoria
3536,-12.0912613,-76.9960955,La_Victoria
3537,-12.0912613,-76.9953584,La_Victoria
3538,-12.0912613,-76.9946213,La_Victoria
3539,-12.0912613,-76.9938843,La_Victoria
3540,-12.0912613,-76.9931472,La_Victoria
3541,-12.0912613,-76.9924102,La_Victoria
3542,-12.0912613,-76.9916731,La_Victoria
3543,-12.0912613,-76.9909361,La_Victoria
3544,-12.0912613,-76.990199,La_Victoria
3545,-12.0912613,-76.989462,La_Victoria
3546,-12.0912613,-76.9887249,La_Victoria
3547,-12.0912613,-76.9879878,La_Victoria
3548,-12.0912613,-76.9872508,La_Victoria
3549,-12.0912613,-76.9865137,La_Victoria
3550,-12.0912613,-76.9857767,La_Victoria
3551,-12.0912613,-76.9850396,La_Victoria
3552,-12.0912613,-76.9843026,La_Victoria
3553,-12.0912613,-76.9835655,La_Victoria
3554,-12.0912613,-76.9828285,La_Victoria
3555,-12.0912613,-76.9820914,La_Victoria
3556,-12.0912613,-76.9813544,La_Victoria
3557,-12.0912613,-76.9806173,La_Victoria
3558,-12.0905405,-77.03,La_Victoria
3559,-12.0905405,-77.0292629,La_Victoria
3560,-12.0905405,-77.0285259,La_Victoria
3561,-12.0905405,-77.0277888,La_Victoria
3562,-12.0905405,-77.0270518,La_Victoria
3563,-12.0905405,-77.0263147,La_Victoria
3564,-12.0905405,-77.0255777,La_Victoria
3565,-12.0905405,-77.0248406,La_Victoria
3566,-12.0905405,-77.0241036,La_Victoria
3567,-12.0905405,-77.0233665,La_Victoria
3568,-12.0905405,-77.0226294,La_Victoria
3569,-12.0905405,-77.0218924,La_Victoria
3570,-12.0905405,-77.0211553,La_Victoria
3571,-12.0905405,-77.0204183,La_Victoria
3572,-12.0905405,-77.0196812,La_Victoria
3573,-12.0905405,-77.0189442,La_Victoria
3574,-12.0905405,-77.0182071,La_Victoria
3575,-12.0905405,-77.0174701,La_Victoria
3576,-12.0905405,-77.016733,La_Victoria
3577,-12.0905405,-77.0159959,La_Victoria
3578,-12.0905405,-77.0152589,La_Victoria
3579,-12.0905405,-77.0145218,La_Victoria
3580,-12.0905405,-77.0137848,La_Victoria
3581,-12.0905405,-77.0130477,La_Victoria
3582,-12.0905405,-77.0123107,La_Victoria
3583,-12.0905405,-77.0115736,La_Victoria
3584,-12.0905405,-77.0108366,La_Victoria
3585,-12.0905405,-77.0100995,La_Victoria
3586,-12.0905405,-77.0093625,La_Victoria
3587,-12.0905405,-77.0086254,La_Victoria
3588,-12.0905405,-77.0078883,La_Victoria
3589,-12.0905405,-77.0071513,La_Victoria
3590,-12.0905405,-77.0064142,La_Victoria
3591,-12.0905405,-77.0056772,La_Victoria
3592,-12.0905405,-77.0049401,La_Victoria
3593,-12.0905405,-77.0042031,La_Victoria
3594,-12.0905405,-77.003466,La_Victoria
3595,-12.0905405,-77.002729,La_Victoria
3596,-12.0905405,-77.0019919,La_Victoria
3597,-12.0905405,-77.0012548,La_Victoria
3598,-12.0905405,-77.0005178,La_Victoria
3599,-12.0905405,-76.9997807,La_Victoria
3600,-12.0905405,-76.9990437,La_Victoria
3601,-12.0905405,-76.9983066,La_Victoria
3602,-12.0905405,-76.9975696,La_Victoria
3603,-12.0905405,-76.9968325,La_Victoria
3604,-12.0905405,-76.9960955,La_Victoria
3605,-12.0905405,-76.9953584,La_Victoria
3606,-12.0905405,-76.9946213,La_Victoria
3607,-12.0905405,-76.9938843,La_Victoria
3608,-12.0905405,-76.9931472,La_Victoria
3609,-12.0905405,-76.9924102,La_Victoria
3610,-12.0905405,-76.9916731,La_Victoria
3611,-12.0905405,-76.9909361,La_Victoria
3612,-12.0905405,-76.990199,La_Victoria
3613,-12.0905405,-76.989462,La_Victoria
3614,-12.0905405,-76.9887249,La_Victoria
3615,-12.0905405,-76.9879878,La_Victoria
3616,-12.0905405,-76.9872508,La_Victoria
3617,-12.0905405,-76.9865137,La_Victoria
3618,-12.0905405,-76.9857767,La_Victoria
3619,-12.0905405,-76.9850396,La_Victoria
3620,-12.0905405,-76.9843026,La_Victoria
3621,-12.0905405,-76.9835655,La_Victoria
3622,-12.0905405,-76.9828285,La_Victoria
3623,-12.0905405,-76.9820914,La_Victoria
3624,-12.0905405,-76.9813544,La_Victoria
3625,-12.0905405,-76.9806173,La_Victoria
3626,-12.0898198,-77.03,La_Victoria
3627,-12.0898198,-77.0292629,La_Victoria
3628,-12.0898198,-77.0285259,La_Victoria
3629,-12.0898198,-77.0277888,La_Victoria
3630,-12.0898198,-77.0270518,La_Victoria
3631,-12.0898198,-77.0263147,La_Victoria
3632,-12.0898198,-77.0255777,La_Victoria
3633,-12.0898198,-77.0248406,La_Victoria
3634,-12.0898198,-77.0241036,La_Victoria
3635,-12.0898198,-77.0233665,La_Victoria
3636,-12.0898198,-77.0226294,La_Victoria
3637,-12.0898198,-77.0218924,La_Victoria
3638,-12.0898198,-77.0211553,La_Victoria
3639,-12.0898198,-77.0204183,La_Victoria
3640,-12.0898198,-77.0196812,La_Victoria
3641,-12.0898198,-77.0189442,La_Victoria
3642,-12.0898198,-77.0182071,La_Victoria
3643,-12.0898198,-77.0174701,La_Victoria
3644,-12.0898198,-77.016733,La_Victoria
3645,-12.0898198,-77.0159959,La_Victoria
3646,-12.0898198,-77.0152589,La_Victoria
3647,-12.0898198,-77.0145218,La_Victoria
3648,-12.0898198,-77.0137848,La_Victoria
3649,-12.0898198,-77.0130477,La_Victoria
3650,-12.0898198,-77.0123107,La_Victoria
3651,-12.0898198,-77.0115736,La_Victoria
3652,-12.0898198,-77.0108366,La_Victoria
3653,-12.0898198,-77.0100995,La_Victoria
3654,-12.0898198,-77.0093625,La_Victoria
3655,-12.0898198,-77.0086254,La_Victoria
3656,-12.0898198,-77.0078883,La_Victoria
3657,-12.0898198,-77.0071513,La_Victoria
3658,-12.0898198,-77.0064142,La_Victoria
3659,-12.0898198,-77.0056772,La_Victoria
3660,-12.0898198,-77.0049401,La_Victoria
3661,-12.0898198,-77.0042031,La_Victoria
3662,-12.0898198,-77.003466,La_Victoria
3663,-12.0898198,-77.002729,La_Victoria
3664,-12.0898198,-77.0019919,La_Victoria
3665,-12.0898198,-77.0012548,La_Victoria
3666,-12.0898198,-77.0005178,La_Victoria
3667,-12.0898198,-76.9997807,La_Victoria
3668,-12.0898198,-76.9990437,La_Victoria
3669,-12.0898198,-76.9983066,La_Victoria
3670,-12.0898198,-76.9975696,La_Victoria
3671,-12.0898198,-76.9968325,La_Victoria
3672,-12.0898198,-76.9960955,La_Victoria
3673,-12.0898198,-76.9953584,La_Victoria
3674,-12.0898198,-76.9946213,La_Victoria
3675,-12.0898198,-76.9938843,La_Victoria
3676,-12.0898198,-76.9931472,La_Victoria
3677,-12.0898198,-76.9924102,La_Victoria
3678,-12.0898198,-76.9916731,La_Victoria
3679,-12.0898198,-76.9909361,La_Victoria
3680,-12.0898198,-76.990199,La_Victoria
3681,-12.0898198,-76.989462,La_Victoria
3682,-12.0898198,-76.9887249,La_Victoria
3683,-12.0898198,-76.9879878,La_Victoria
3684,-12.0898198,-76.9872508,La_Victoria
3685,-12.0898198,-76.9865137,La_Victoria
3686,-12.0898198,-76.9857767,La_Victoria
3687,-12.0898198,-76.9850396,La_Victoria
3688,-12.0898198,-76.9843026,La_Victoria
3689,-12.0898198,-76.9835655,La_Victoria
3690,-12.0898198,-76.9828285,La_Victoria
3691,-12.0898198,-76.9820914,La_Victoria
3692,-12.0898198,-76.9813544,La_Victoria
3693,-12.0898198,-76.9806173,La_Victoria
3694,-12.0890991,-77.03,La_Victoria
3695,-12.0890991,-77.0292629,La_Victoria
3696,-12.0890991,-77.0285259,La_Victoria
3697,-12.0890991,-77.0277888,La_Victoria
3698,-12.0890991,-77.0270518,La_Victoria
3699,-12.0890991,-77.0263147,La_Victoria
3700,-12.0890991,-77.0255777,La_Victoria
3701,-12.0890991,-77.0248406,La_Victoria
3702,-12.0890991,-77.0241036,La_Victoria
3703,-12.0890991,-77.0233665,La_Victoria
3704,-12.0890991,-77.0226294,La_Victoria
3705,-12.0890991,-77.0218924,La_Victoria
3706,-12.0890991,-77.0211553,La_Victoria
3707,-12.0890991,-77.0204183,La_Victoria
3708,-12.0890991,-77.0196812,La_Victoria
3709,-12.0890991,-77.0189442,La_Victoria
3710,-12.0890991,-77.0182071,La_Victoria
3711,-12.0890991,-77.0174701,La_Victoria
3712,-12.0890991,-77.016733,La_Victoria
3713,-12.0890991,-77.0159959,La_Victoria
3714,-12.0890991,-77.0152589,La_Victoria
3715,-12.0890991,-77.0145218,La_Victoria
3716,-12.0890991,-77.0137848,La_Victoria
3717,-12.0890991,-77.0130477,La_Victoria
3718,-12.0890991,-77.0123107,La_Victoria
3719,-12.0890991,-77.0115736,La_Victoria
3720,-12.0890991,-77.0108366,La_Victoria
3721,-12.0890991,-77.0100995,La_Victoria
3722,-12.0890991,-77.0093625,La_Victoria
3723,-12.0890991,-77.0086254,La_Victoria
3724,-12.0890991,-77.0078883,La_Victoria
3725,-12.0890991,-77.0071513,La_Victoria
3726,-12.0890991,-77.0064142,La_Victoria
3727,-12.0890991,-77.0056772,La_Victoria
3728,-12.0890991,-77.0049401,La_Victoria
3729,-12.0890991,-77.0042031,La_Victoria
3730,-12.0890991,-77.003466,La_Victoria
3731,-12.0890991,-77.002729,La_Victoria
3732,-12.0890991,-77.0019919,La_Victoria
3733,-12.0890991,-77.0012548,La_Victoria
3734,-12.0890991,-77.0005178,La_Victoria
3735,-12.0890991,-76.9997807,La_Victoria
3736,-12.0890991,-76.9990437,La_Victoria
3737,-12.0890991,-76.9983066,La_Victoria
3738,-12.0890991,-76.9975696,La_Victoria
3739,-12.0890991,-76.9968325,La_Victoria
3740,-12.0890991,-76.9960955,La_Victoria
3741,-12.0890991,-76.9953584,La_Victoria
3742,-12.0890991,-76.9946213,La_Victoria
3743,-12.0890991,-76.9938843,La_Victoria
3744,-12.0890991,-76.9931472,La_Victoria
3745,-12.0890991,-76.9924102,La_Victoria
3746,-12.0890991,-76.9916731,La_Victoria
3747,-12.0890991,-76.9909361,La_Victoria
3748,-12.0890991,-76.990199,La_Victoria
3749,-12.0890991,-76.989462,La_Victoria
3750,-12.0890991,-76.9887249,La_Victoria
3751,-12.0890991,-76.9879878,La_Victoria
3752,-12.0890991,-76.9872508,La_Victoria
3753,-12.0890991,-76.9865137,La_Victoria
3754,-12.0890991,-76.9857767,La_Victoria
3755,-12.0890991,-76.9850396,La_Victoria
3756,-12.0890991,-76.9843026,La_Victoria
3757,-12.0890991,-76.9835655,La_Victoria
3758,-12.0890991,-76.9828285,La_Victoria
3759,-12.0890991,-76.9820914,La_Victoria
3760,-12.0890991,-76.9813544,La_Victoria
3761,-12.0890991,-76.9806173,La_Victoria
3762,-12.0883784,-77.03,La_Victoria
3763,-12.0883784,-77.0292629,La_Victoria
3764,-12.0883784,-77.0285259,La_Victoria
3765,-12.0883784,-77.0277888,La_Victoria
3766,-12.0883784,-77.0270518,La_Victoria
3767,-12.0883784,-77.0263147,La_Victoria
3768,-12.0883784,-77.0255777,La_Victoria
3769,-12.0883784,-77.0248406,La_Victoria
3770,-12.0883784,-77.0241036,La_Victoria
3771,-12.0883784,-77.0233665,La_Victoria
3772,-12.0883784,-77.0226294,La_Victoria
3773,-12.0883784,-77.0218924,La_Victoria
3774,-12.0883784,-77.0211553,La_Victoria
3775,-12.0883784,-77.0204183,La_Victoria
3776,-12.0883784,-77.0196812,La_Victoria
3777,-12.0883784,-77.0189442,La_Victoria
3778,-12.0883784,-77.0182071,La_Victoria
3779,-12.0883784,-77.0174701,La_Victoria
3780,-12.0883784,-77.016733,La_Victoria
3781,-12.0883784,-77.0159959,La_Victoria
3782,-12.0883784,-77.0152589,La_Victoria
3783,-12.0883784,-77.0145218,La_Victoria
3784,-12.0883784,-77.0137848,La_Victoria
3785,-12.0883784,-77.0130477,La_Victoria
3786,-12.0883784,-77.0123107,La_Victoria
3787,-12.0883784,-77.0115736,La_Victoria
3788,-12.0883784,-77.0108366,La_Victoria
3789,-12.0883784,-77.0100995,La_Victoria
3790,-12.0883784,-77.0093625,La_Victoria
3791,-12.0883784,-77.0086254,La_Victoria
3792,-12.0883784,-77.0078883,La_Victoria
3793,-12.0883784,-77.0071513,La_Victoria
3794,-12.0883784,-77.0064142,La_Victoria
3795,-12.0883784,-77.0056772,La_Victoria
3796,-12.0883784,-77.0049401,La_Victoria
3797,-12.0883784,-77.0042031,La_Victoria
3798,-12.0883784,-77.003466,La_Victoria
3799,-12.0883784,-77.002729,La_Victoria
3800,-12.0883784,-77.0019919,La_Victoria
3801,-12.0883784,-77.0012548,La_Victoria
3802,-12.0883784,-77.0005178,La_Victoria
3803,-12.0883784,-76.9997807,La_Victoria
3804,-12.0883784,-76.9990437,La_Victoria
3805,-12.0883784,-76.9983066,La_Victoria
3806,-12.0883784,-76.9975696,La_Victoria
3807,-12.0883784,-76.9968325,La_Victoria
3808,-12.0883784,-76.9960955,La_Victoria
3809,-12.0883784,-76.9953584,La_Victoria
3810,-12.0883784,-76.9946213,La_Victoria
3811,-12.0883784,-76.9938843,La_Victoria
3812,-12.0883784,-76.9931472,La_Victoria
3813,-12.0883784,-76.9924102,La_Victoria
3814,-12.0883784,-76.9916731,La_Victoria
3815,-12.0883784,-76.9909361,La_Victoria
3816,-12.0883784,-76.990199,La_Victoria
3817,-12.0883784,-76.989462,La_Victoria
3818,-12.0883784,-76.9887249,La_Victoria
3819,-12.0883784,-76.9879878,La_Victoria
3820,-12.0883784,-76.9872508,La_Victoria
3821,-12.0883784,-76.9865137,La_Victoria
3822,-12.0883784,-76.9857767,La_Victoria
3823,-12.0883784,-76.9850396,La_Victoria
3824,-12.0883784,-76.9843026,La_Victoria
3825,-12.0883784,-76.9835655,La_Victoria
3826,-12.0883784,-76.9828285,La_Victoria
3827,-12.0883784,-76.9820914,La_Victoria
3828,-12.0883784,-76.9813544,La_Victoria
3829,-12.0883784,-76.9806173,La_Victoria
3830,-12.0876577,-77.03,La_Victoria
3831,-12.0876577,-77.0292629,La_Victoria
3832,-12.0876577,-77.0285259,La_Victoria
3833,-12.0876577,-77.0277888,La_Victoria
3834,-12.0876577,-77.0270518,La_Victoria
3835,-12.0876577,-77.0263147,La_Victoria
3836,-12.0876577,-77.0255777,La_Victoria
3837,-12.0876577,-77.0248406,La_Victoria
3838,-12.0876577,-77.0241036,La_Victoria
3839,-12.0876577,-77.0233665,La_Victoria
3840,-12.0876577,-77.0226294,La_Victoria
3841,-12.0876577,-77.0218924,La_Victoria
3842,-12.0876577,-77.0211553,La_Victoria
3843,-12.0876577,-77.0204183,La_Victoria
3844,-12.0876577,-77.0196812,La_Victoria
3845,-12.0876577,-77.0189442,La_Victoria
3846,-12.0876577,-77.0182071,La_Victoria
3847,-12.0876577,-77.0174701,La_Victoria
3848,-12.0876577,-77.016733,La_Victoria
3849,-12.0876577,-77.0159959,La_Victoria
3850,-12.0876577,-77.0152589,La_Victoria
3851,-12.0876577,-77.0145218,La_Victoria
3852,-12.0876577,-77.0137848,La_Victoria
3853,-12.0876577,-77.0130477,La_Victoria
3854,-12.0876577,-77.0123107,La_Victoria
3855,-12.0876577,-77.0115736,La_Victoria
3856,-12.0876577,-77.0108366,La_Victoria
3857,-12.0876577,-77.0100995,La_Victoria
3858,-12.0876577,-77.0093625,La_Victoria
3859,-12.0876577,-77.0086254,La_Victoria
3860,-12.0876577,-77.0078883,La_Victoria
3861,-12.0876577,-77.0071513,La_Victoria
3862,-12.0876577,-77.0064142,La_Victoria
3863,-12.0876577,-77.0056772,La_Victoria
3864,-12.0876577,-77.0049401,La_Victoria
3865,-12.0876577,-77.0042031,La_Victoria
3866,-12.0876577,-77.003466,La_Victoria
3867,-12.0876577,-77.002729,La_Victoria
3868,-12.0876577,-77.0019919,La_Victoria
3869,-12.0876577,-77.0012548,La_Victoria
3870,-12.0876577,-77.0005178,La_Victoria
3871,-12.0876577,-76.9997807,La_Victoria
3872,-12.0876577,-76.9990437,La_Victoria
3873,-12.0876577,-76.9983066,La_Victoria
3874,-12.0876577,-76.9975696,La_Victoria
3875,-12.0876577,-76.9968325,La_Victoria
3876,-12.0876577,-76.9960955,La_Victoria
3877,-12.0876577,-76.9953584,La_Victoria
3878,-12.0876577,-76.9946213,La_Victoria
3879,-12.0876577,-76.9938843,La_Victoria
3880,-12.0876577,-76.9931472,La_Victoria
3881,-12.0876577,-76.9924102,La_Victoria
3882,-12.0876577,-76.9916731,La_Victoria
3883,-12.0876577,-76.9909361,La_Victoria
3884,-12.0876577,-76.990199,La_Victoria
3885,-12.0876577,-76.989462,La_Victoria
3886,-12.0876577,-76.9887249,La_Victoria
3887,-12.0876577,-76.9879878,La_Victoria
3888,-12.0876577,-76.9872508,La_Victoria
3889,-12.0876577,-76.9865137,La_Victoria
3890,-12.0876577,-76.9857767,La_Victoria
3891,-12.0876577,-76.9850396,La_Victoria
3892,-12.0876577,-76.9843026,La_Victoria
3893,-12.0876577,-76.9835655,La_Victoria
3894,-12.0876577,-76.9828285,La_Victoria
3895,-12.0876577,-76.9820914,La_Victoria
3896,-12.0876577,-76.9813544,La_Victoria
3897,-12.0876577,-76.9806173,La_Victoria
3898,-12.0869369,-77.03,La_Victoria
3899,-12.0869369,-77.0292629,La_Victoria
3900,-12.0869369,-77.0285259,La_Victoria
3901,-12.0869369,-77.0277888,La_Victoria
3902,-12.0869369,-77.0270518,La_Victoria
3903,-12.0869369,-77.0263147,La_Victoria
3904,-12.0869369,-77.0255777,La_Victoria
3905,-12.0869369,-77.0248406,La_Victoria
3906,-12.0869369,-77.0241036,La_Victoria
3907,-12.0869369,-77.0233665,La_Victoria
3908,-12.0869369,-77.0226294,La_Victoria
3909,-12.0869369,-77.0218924,La_Victoria
3910,-12.0869369,-77.0211553,La_Victoria
3911,-12.0869369,-77.0204183,La_Victoria
3912,-12.0869369,-77.0196812,La_Victoria
3913,-12.0869369,-77.0189442,La_Victoria
3914,-12.0869369,-77.0182071,La_Victoria
3915,-12.0869369,-77.0174701,La_Victoria
3916,-12.0869369,-77.016733,La_Victoria
3917,-12.0869369,-77.0159959,La_Victoria
3918,-12.0869369,-77.0152589,La_Victoria
3919,-12.0869369,-77.0145218,La_Victoria
3920,-12.0869369,-77.0137848,La_Victoria
3921,-12.0869369,-77.0130477,La_Victoria
3922,-12.0869369,-77.0123107,La_Victoria
3923,-12.0869369,-77.0115736,La_Victoria
3924,-12.0869369,-77.0108366,La_Victoria
3925,-12.0869369,-77.0100995,La_Victoria
3926,-12.0869369,-77.0093625,La_Victoria
3927,-12.0869369,-77.0086254,La_Victoria
3928,-12.0869369,-77.0078883,La_Victoria
3929,-12.0869369,-77.0071513,La_Victoria
3930,-12.0869369,-77.0064142,La_Victoria
3931,-12.0869369,-77.0056772,La_Victoria
3932,-12.0869369,-77.0049401,La_Victoria
3933,-12.0869369,-77.0042031,La_Victoria
3934,-12.0869369,-77.003466,La_Victoria
3935,-12.0869369,-77.002729,La_Victoria
3936,-12.0869369,-77.0019919,La_Victoria
3937,-12.0869369,-77.0012548,La_Victoria
3938,-12.0869369,-77.0005178,La_Victoria
3939,-12.0869369,-76.9997807,La_Victoria
3940,-12.0869369,-76.9990437,La_Victoria
3941,-12.0869369,-76.9983066,La_Victoria
3942,-12.0869369,-76.9975696,La_Victoria
3943,-12.0869369,-76.9968325,La_Victoria
3944,-12.0869369,-76.9960955,La_Victoria
3945,-12.0869369,-76.9953584,La_Victoria
3946,-12.0869369,-76.9946213,La_Victoria
3947,-12.0869369,-76.9938843,La_Victoria
3948,-12.0869369,-76.9931472,La_Victoria
3949,-12.0869369,-76.9924102,La_Victoria
3950,-12.0869369,-76.9916731,La_Victoria
3951,-12.0869369,-76.9909361,La_Victoria
3952,-12.0869369,-76.990199,La_Victoria
3953,-12.0869369,-76.989462,La_Victoria
3954,-12.0869369,-76.9887249,La_Victoria
3955,-12.0869369,-76.9879878,La_Victoria
3956,-12.0869369,-76.9872508,La_Victoria
3957,-12.0869369,-76.9865137,La_Victoria
3958,-12.0869369,-76.9857767,La_Victoria
3959,-12.0869369,-76.9850396,La_Victoria
3960,-12.0869369,-76.9843026,La_Victoria
3961,-12.0869369,-76.9835655,La_Victoria
3962,-12.0869369,-76.9828285,La_Victoria
3963,-12.0869369,-76.9820914,La_Victoria
3964,-12.0869369,-76.9813544,La_Victoria
3965,-12.0869369,-76.9806173,La_Victoria
3966,-12.0862162,-77.03,La_Victoria
3967,-12.0862162,-77.0292629,La_Victoria
3968,-12.0862162,-77.0285259,La_Victoria
3969,-12.0862162,-77.0277888,La_Victoria
3970,-12.0862162,-77.0270518,La_Victoria
3971,-12.0862162,-77.0263147,La_Victoria
3972,-12.0862162,-77.0255777,La_Victoria
3973,-12.0862162,-77.0248406,La_Victoria
3974,-12.0862162,-77.0241036,La_Victoria
3975,-12.0862162,-77.0233665,La_Victoria
3976,-12.0862162,-77.0226294,La_Victoria
3977,-12.0862162,-77.0218924,La_Victoria
3978,-12.0862162,-77.0211553,La_Victoria
3979,-12.0862162,-77.0204183,La_Victoria
3980,-12.0862162,-77.0196812,La_Victoria
3981,-12.0862162,-77.0189442,La_Victoria
3982,-12.0862162,-77.0182071,La_Victoria
3983,-12.0862162,-77.0174701,La_Victoria
3984,-12.0862162,-77.016733,La_Victoria
3985,-12.0862162,-77.0159959,La_Victoria
3986,-12.0862162,-77.0152589,La_Victoria
3987,-12.0862162,-77.0145218,La_Victoria
3988,-12.0862162,-77.0137848,La_Victoria
3989,-12.0862162,-77.0130477,La_Victoria
3990,-12.0862162,-77.0123107,La_Victoria
3991,-12.0862162,-77.0115736,La_Victoria
3992,-12.0862162,-77.0108366,La_Victoria
3993,-12.0862162,-77.0100995,La_Victoria
3994,-12.0862162,-77.0093625,La_Victoria
3995,-12.0862162,-77.0086254,La_Victoria
3996,-12.0862162,-77.0078883,La_Victoria
3997,-12.0862162,-77.0071513,La_Victoria
3998,-12.0862162,-77.0064142,La_Victoria
3999,-12.0862162,-77.0056772,La_Victoria
4000,-12.0862162,-77.0049401,La_Victoria
4001,-12.0862162,-77.0042031,La_Victoria
4002,-12.0862162,-77.003466,La_Victoria
4003,-12.0862162,-77.002729,La_Victoria
4004,-12.0862162,-77.0019919,La_Victoria
4005,-12.0862162,-77.0012548,La_Victoria
4006,-12.0862162,-77.0005178,La_Victoria
4007,-12.0862162,-76.9997807,La_Victoria
4008,-12.0862162,-76.9990437,La_Victoria
4009,-12.0862162,-76.9983066,La_Victoria
4010,-12.0862162,-76.9975696,La_Victoria
4011,-12.0862162,-76.9968325,La_Victoria
4012,-12.0862162,-76.9960955,La_Victoria
4013,-12.0862162,-76.9953584,La_Victoria
4014,-12.0862162,-76.9946213,La_Victoria
4015,-12.0862162,-76.9938843,La_Victoria
4016,-12.0862162,-76.9931472,La_Victoria
4017,-12.0862162,-76.9924102,La_Victoria
4018,-12.0862162,-76.9916731,La_Victoria
4019,-12.0862162,-76.9909361,La_Victoria
4020,-12.0862162,-76.990199,La_Victoria
4021,-12.0862162,-76.989462,La_Victoria
4022,-12.0862162,-76.9887249,La_Victoria
4023,-12.0862162,-76.9879878,La_Victoria
4024,-12.0862162,-76.9872508,La_Victoria
4025,-12.0862162,-76.9865137,La_Victoria
4026,-12.0862162,-76.9857767,La_Victoria
4027,-12.0862162,-76.9850396,La_Victoria
4028,-12.0862162,-76.9843026,La_Victoria
4029,-12.0862162,-76.9835655,La_Victoria
4030,-12.0862162,-76.9828285,La_Victoria
4031,-12.0862162,-76.9820914,La_Victoria
4032,-12.0862162,-76.9813544,La_Victoria
4033,-12.0862162,-76.9806173,La_Victoria
4034,-12.0854955,-77.03,La_Victoria
4035,-12.0854955,-77.0292629,La_Victoria
4036,-12.0854955,-77.0285259,La_Victoria
4037,-12.0854955,-77.0277888,La_Victoria
4038,-12.0854955,-77.0270518,La_Victoria
4039,-12.0854955,-77.0263147,La_Victoria
4040,-12.0854955,-77.0255777,La_Victoria
4041,-12.0854955,-77.0248406,La_Victoria
4042,-12.0854955,-77.0241036,La_Victoria
4043,-12.0854955,-77.0233665,La_Victoria
4044,-12.0854955,-77.0226294,La_Victoria
4045,-12.0854955,-77.0218924,La_Victoria
4046,-12.0854955,-77.0211553,La_Victoria
4047,-12.0854955,-77.0204183,La_Victoria
4048,-12.0854955,-77.0196812,La_Victoria
4049,-12.0854955,-77.0189442,La_Victoria
4050,-12.0854955,-77.0182071,La_Victoria
4051,-12.0854955,-77.0174701,La_Victoria
4052,-12.0854955,-77.016733,La_Victoria
4053,-12.0854955,-77.0159959,La_Victoria
4054,-12.0854955,-77.0152589,La_Victoria
4055,-12.0854955,-77.0145218,La_Victoria
4056,-12.0854955,-77.0137848,La_Victoria
4057,-12.0854955,-77.0130477,La_Victoria
4058,-12.0854955,-77.0123107,La_Victoria
4059,-12.0854955,-77.0115736,La_Victoria
4060,-12.0854955,-77.0108366,La_Victoria
4061,-12.0854955,-77.0100995,La_Victoria
4062,-12.0854955,-77.0093625,La_Victoria
4063,-12.0854955,-77.0086254,La_Victoria
4064,-12.0854955,-77.0078883,La_Victoria
4065,-12.0854955,-77.0071513,La_Victoria
4066,-12.0854955,-77.0064142,La_Victoria
4067,-12.0854955,-77.0056772,La_Victoria
4068,-12.0854955,-77.0049401,La_Victoria
4069,-12.0854955,-77.0042031,La_Victoria
4070,-12.0854955,-77.003466,La_Victoria
4071,-12.0854955,-77.002729,La_Victoria
4072,-12.0854955,-77.0019919,La_Victoria
4073,-12.0854955,-77.0012548,La_Victoria
4074,-12.0854955,-77.0005178,La_Victoria
4075,-12.0854955,-76.9997807,La_Victoria
4076,-12.0854955,-76.9990437,La_Victoria
4077,-12.0854955,-76.9983066,La_Victoria
4078,-12.0854955,-76.9975696,La_Victoria
4079,-12.0854955,-76.9968325,La_Victoria
4080,-12.0854955,-76.9960955,La_Victoria
4081,-12.0854955,-76.9953584,La_Victoria
4082,-12.0854955,-76.9946213,La_Victoria
4083,-12.0854955,-76.9938843,La_Victoria
4084,-12.0854955,-76.9931472,La_Victoria
4085,-12.0854955,-76.9924102,La_Victoria
4086,-12.0854955,-76.9916731,La_Victoria
4087,-12.0854955,-76.9909361,La_Victoria
4088,-12.0854955,-76.990199,La_Victoria
4089,-12.0854955,-76.989462,La_Victoria
4090,-12.0854955,-76.9887249,La_Victoria
4091,-12.0854955,-76.9879878,La_Victoria
4092,-12.0854955,-76.9872508,La_Victoria
4093,-12.0854955,-76.9865137,La_Victoria
4094,-12.0854955,-76.9857767,La_Victoria
4095,-12.0854955,-76.9850396,La_Victoria
4096,-12.0854955,-76.9843026,La_Victoria
4097,-12.0854955,-76.9835655,La_Victoria
4098,-12.0854955,-76.9828285,La_Victoria
4099,-12.0854955,-76.9820914,La_Victoria
4100,-12.0854955,-76.9813544,La_Victoria
4101,-12.0854955,-76.9806173,La_Victoria
4102,-12.0847748,-77.03,La_Victoria
4103,-12.0847748,-77.0292629,La_Victoria
4104,-12.0847748,-77.0285259,La_Victoria
4105,-12.0847748,-77.0277888,La_Victoria
4106,-12.0847748,-77.0270518,La_Victoria
4107,-12.0847748,-77.0263147,La_Victoria
4108,-12.0847748,-77.0255777,La_Victoria
4109,-12.0847748,-77.0248406,La_Victoria
4110,-12.0847748,-77.0241036,La_Victoria
4111,-12.0847748,-77.0233665,La_Victoria
4112,-12.0847748,-77.0226294,La_Victoria
4113,-12.0847748,-77.0218924,La_Victoria
4114,-12.0847748,-77.0211553,La_Victoria
4115,-12.0847748,-77.0204183,La_Victoria
4116,-12.0847748,-77.0196812,La_Victoria
