YEAR,DISTRITO,cluster,centroid_x,centroid_y,n_puntos,centroid_lon,centroid_lat
2017,San Isidro,19,-8574088.618172962,-1356364.5847736632,10,-77.02234853099999,-12.093617914463438
2017,San Isidro,20,-8573904.410353143,-1356845.1592308735,10,-77.02069376400001,-12.097839144309134
2017,San Isidro,21,-8575575.52073781,-1356775.9596409027,15,-77.03570560399999,-12.097231318828422
2017,San Isidro,22,-8575657.536485849,-1357068.935340723,25,-77.03644236400001,-12.09980470749902
2017,San Isidro,23,-8574592.834055003,-1357334.2973511636,30,-77.02687797933334,-12.102135526493532
2017,San Isidro,24,-8576347.539050601,-1356213.4672032783,12,-77.0426407625,-12.092290526776706
2017,San Isidro,25,-8575885.023684964,-1356281.2726073405,43,-77.03848591627907,-12.092886117225689
2017,San Isidro,26,-8574339.930876696,-1356741.2099450403,35,-77.02460611142858,-12.096926088888877
2017,San Isidro,27,-8574481.577199977,-1356103.5435050786,10,-77.02587854199999,-12.0913249740047
2017,San Isidro,28,-8574619.54678238,-1356125.756567838,26,-77.02711794384616,-12.091520090395122
2017,San Isidro,29,-8574403.539726058,-1356586.5271588475,18,-77.02517751944444,-12.095567401762656
2017,San Isidro,30,-8574382.651212757,-1356408.6298105451,19,-77.02498987473683,-12.09400479635993
2017,San Isidro,31,-8574338.822940309,-1356274.8137013137,30,-77.02459615866667,-12.092829383416365
2017,San Isidro,32,-8575088.735799681,-1357365.9704535513,20,-77.03133274049999,-12.10241372723581
2017,San Isidro,33,-8575008.089856533,-1357151.6010099752,30,-77.03060828566666,-12.100530807253321
2017,San Isidro,34,-8575419.915913828,-1356200.499767827,24,-77.03430778208333,-12.092176623009687
2017,San Isidro,35,-8574820.886920162,-1356515.354320495,13,-77.02892661307692,-12.094942238611901
2017,San Isidro,36,-8574799.331116721,-1356699.413716464,15,-77.02873297400001,-12.096558964053745
2017,San Isidro,37,-8575186.786722187,-1356205.4249694042,39,-77.03221354692307,-12.092219885155792
2017,San Isidro,38,-8575195.902127255,-1356951.18260537,20,-77.03229543200001,-12.098770414611048
2017,San Isidro,39,-8574889.130496718,-1356165.1349827643,9,-77.02953965555555,-12.091865984452735
2017,San Isidro,40,-8574985.479371324,-1356160.6521328313,9,-77.03040517222222,-12.091826607797593
2017,San Isidro,41,-8575194.41608912,-1356740.9535759278,26,-77.03228208269232,-12.096923837025322
2017,San Isidro,42,-8575263.534738844,-1356542.4023238234,23,-77.03290298608697,-12.095179821201414
2018,La Victoria,0,-8572963.322219063,-1355819.6951693206,22,-77.01223982545454,-12.088831677981942
2018,La Victoria,1,-8573404.19415679,-1355413.3494698855,11,-77.01620024545454,-12.085262336652024
2018,La Victoria,2,-8574053.332143035,-1355666.5814752104,25,-77.0220315512,-12.087486732617675
2018,La Victoria,3,-8573612.339811888,-1355913.4158895416,32,-77.01807004968751,-12.089654914192995
2018,La Victoria,4,-8571573.941563016,-1353519.504440363,30,-76.99975880666668,-12.068626170793445
2018,La Victoria,5,-8571331.253907405,-1353361.8242852094,11,-76.99757870636365,-12.06724100916863
2018,La Victoria,6,-8572740.422998976,-1354906.975608525,13,-77.01023748769231,-12.080814281142585
2018,La Victoria,7,-8572099.276310934,-1355256.0260501972,20,-77.004477969,-12.083880394674468
2018,La Victoria,8,-8572198.494722737,-1355026.391691512,19,-77.0053692631579,-12.081863254597105
2018,La Victoria,9,-8572295.241027456,-1355295.6390259012,10,-77.00623835,-12.08422835901343
2018,La Victoria,10,-8572508.45415216,-1355183.9458361096,46,-77.00815367608696,-12.083247233706993
2018,La Victoria,11,-8572870.07174151,-1355329.2855522037,37,-77.01140214216217,-12.084523913109
2018,La Victoria,12,-8574015.313063761,-1353078.016722845,16,-77.02169002000001,-12.064747847057312
2018,La Victoria,13,-8574254.479650145,-1355024.6256079834,10,-77.02383849,-12.081847741015375
2018,La Victoria,14,-8574444.686694106,-1355010.6508259038,19,-77.02554714894737,-12.081724984092215
2018,La Victoria,15,-8574196.273373174,-1352752.876091559,17,-77.02331561411765,-12.061891558153922
2018,La Victoria,16,-8573266.358057583,-1355158.9806734321,48,-77.01496204270833,-12.083027936470902
2018,La Victoria,17,-8574977.401160521,-1352791.497995641,181,-77.0303326044199,-12.062230844675723
2018,La Victoria,18,-8574393.352256257,-1354324.006028593,26,-77.02508600384616,-12.075693307105727
2018,La Victoria,19,-8574331.387250349,-1352438.7063076447,11,-77.02452936272728,-12.059131616826125
2018,La Victoria,20,-8574624.095133668,-1354659.4616568538,21,-77.02715880238097,-12.078640058697433
2018,La Victoria,21,-8574709.375679167,-1354388.9925467188,18,-77.02792489055555,-12.076264172397918
2018,La Victoria,22,-8574515.582608009,-1353982.7814347083,9,-77.02618401777778,-12.072695845775003
2018,La Victoria,23,-8574844.875530336,-1354229.2880222448,14,-77.02914210642857,-12.074861267391189
2018,La Victoria,24,-8574945.012060255,-1353707.6064168995,11,-77.03004164818182,-12.07027856745994
2018,La Victoria,25,-8574772.841984533,-1354021.582274169,26,-77.02849501807692,-12.073036690470019
2018,La Victoria,26,-8574915.42839958,-1353837.9332913833,11,-77.02977589363637,-12.071423428204149
2018,La Victoria,27,-8574774.582575774,-1353670.0345686732,27,-77.02851065407408,-12.069948515406708
2018,La Victoria,28,-8573034.299449287,-1354832.969500451,21,-77.0128774247619,-12.080164195431662
2018,La Victoria,29,-8574628.955583585,-1353360.1933383152,11,-77.02720246454544,-12.067226681868238
2018,La Victoria,30,-8574954.826188965,-1353390.7002778603,11,-77.03012981000002,-12.067494674579454
2018,La Victoria,31,-8574801.227091735,-1353392.9073090055,12,-77.02875000583334,-12.067514062559772
2018,La Victoria,32,-8573867.458583556,-1352332.0721730776,33,-77.02036182060607,-12.058194843150146
2018,La Victoria,33,-8573552.418314086,-1354493.9723769021,14,-77.0175317657143,-12.077186350968184
2018,La Victoria,34,-8573213.633088222,-1354532.4096227584,24,-77.01448840625,-12.077523996028065
2018,La Victoria,35,-8573436.476787815,-1354368.069828229,19,-77.01649024526316,-12.076080379735732
2018,La Victoria,36,-8573751.006702017,-1353765.8110957243,9,-77.01931571555555,-12.070789868992845
2018,La Victoria,37,-8572114.09184765,-1353988.3008351151,13,-77.00461105923077,-12.072744330792366
2018,La Victoria,38,-8572211.630975585,-1353807.0450730212,16,-77.005487268125,-12.071152090069518
2018,La Victoria,39,-8572377.636273755,-1352772.1806675722,11,-77.00697851909091,-12.062061145456225
2018,La Victoria,40,-8572276.331953274,-1352670.872299271,29,-77.00606848689654,-12.06117116807738
2018,La Victoria,41,-8572029.514946401,-1352812.9465267214,10,-77.00385129200001,-12.062419266000854
2018,La Victoria,42,-8572042.369341962,-1352807.495982035,20,-77.003966765,-12.062371384000008
2018,La Victoria,43,-8572931.43386543,-1354679.1050551317,12,-77.0119533675,-12.078812611706269
2018,La Victoria,44,-8573919.088001167,-1352770.496085835,9,-77.02082561555557,-12.06204634670645
2018,La Victoria,45,-8573683.210175972,-1352869.8797496627,10,-77.018706689,-12.062919413050357
2018,La Victoria,46,-8572070.350758499,-1353106.9263268935,41,-77.00421812634147,-12.065001810094532
2018,La Victoria,47,-8572840.25908365,-1354269.2735127925,20,-77.0111343305,-12.075212515768198
2018,La Victoria,48,-8571887.327570638,-1352876.0250126333,28,-77.00257400107144,-12.06297339790856
2018,La Victoria,49,-8571944.844701616,-1352976.6284135412,8,-77.00309068625,-12.063857176334224
2018,La Victoria,50,-8573579.325157372,-1353727.326473258,10,-77.017773474,-12.070451799262083
2018,La Victoria,51,-8572279.804019708,-1353459.3758329763,20,-77.006099677,-12.068097964144613
2018,La Victoria,52,-8572410.752333188,-1353537.1234910805,14,-77.00727600571429,-12.06878094716829
2018,La Victoria,53,-8572601.750574151,-1354059.8551125668,19,-77.00899177210526,-12.073372896532234
2018,La Victoria,54,-8572613.045757266,-1354306.3896881938,13,-77.00909323846155,-12.075538558532896
2018,La Victoria,55,-8572761.239697047,-1354451.4912589241,11,-77.01042448727273,-12.07681318274707
2018,La Victoria,56,-8573468.12709553,-1353588.5414137992,27,-77.01677456481482,-12.069232632721766
2018,La Victoria,57,-8572738.703027213,-1354395.3052462772,13,-77.0102220369231,-12.076319625389832
2018,La Victoria,58,-8572704.37533308,-1354371.5150722847,10,-77.009913666,-12.076110644003673
2018,La Victoria,59,-8573582.98307536,-1352725.6436281062,11,-77.01780633363636,-12.061652325573554
2018,La Victoria,60,-8573623.373669684,-1352584.807137662,27,-77.01816916851853,-12.060415097445503
2018,La Victoria,61,-8573637.828002565,-1353222.0116560173,10,-77.01829901400001,-12.06601280113794
2018,La Victoria,62,-8572495.984232923,-1353262.7738134833,29,-77.00804165689655,-12.066370883885558
2018,La Victoria,63,-8572315.183914231,-1353205.8257488164,25,-77.0064175,-12.065870612895411
2018,La Victoria,64,-8573432.842845064,-1352762.271843109,10,-77.016457601,-12.061974098190854
2018,La Victoria,65,-8572442.943797959,-1353082.6130496133,32,-77.0075651865625,-12.064788224558471
2018,La Victoria,66,-8573122.851947146,-1352925.3399959123,13,-77.01367290538462,-12.063406619395247
2018,La Victoria,67,-8573411.017467123,-1354059.3100293933,34,-77.01626154029414,-12.07336810827609
2018,La Victoria,68,-8572642.449964842,-1353525.005170174,21,-77.00935738095237,-12.068674492533482
2018,La Victoria,69,-8572716.814820658,-1352782.9158803131,22,-77.01002541181819,-12.062155452364133
2018,La Victoria,70,-8572850.07998134,-1353882.3598016798,32,-77.011222553125,-12.071813693236797
2018,La Victoria,71,-8573090.704065762,-1353960.0074851168,38,-77.01338411605265,-12.072495788563668
2018,La Victoria,72,-8572654.386344224,-1352680.2577889499,11,-77.00946460727273,-12.061253618187092
2018,La Victoria,73,-8572734.840530394,-1352631.9753344422,21,-77.01018733952381,-12.060829463844165
2018,La Victoria,74,-8572601.775943277,-1353707.9555697523,44,-77.00899199999999,-12.07028163461127
2018,La Victoria,75,-8572709.290648049,-1353762.6998621256,39,-77.00995782102562,-12.070762538250648
2018,La Victoria,76,-8573232.735502137,-1352909.031285218,13,-77.01466000615385,-12.063263350968436
2018,La Victoria,77,-8573385.899304476,-1353168.900748955,9,-77.01603589999999,-12.065546237786839
2018,La Victoria,78,-8573213.284240767,-1353071.651470015,8,-77.01448527250001,-12.064691930003832
2018,La Victoria,79,-8573232.54434042,-1353179.8757670228,37,-77.01465828891894,-12.065642650087574
2018,La Victoria,80,-8573367.04655357,-1353003.7826017991,14,-77.01586654285713,-12.064095719318848
2018,La Victoria,81,-8573274.261844737,-1353005.7610074354,11,-77.01503304363635,-12.064113099126176
2018,La Victoria,82,-8573251.734688634,-1352697.9328987717,24,-77.01483067875,-12.06140889128929
2018,La Victoria,83,-8573218.588639803,-1353528.9121609272,11,-77.01453292272728,-12.068708813899699
2018,La Victoria,84,-8572899.331322975,-1352655.4607638537,11,-77.01166498545454,-12.06103578001074
2018,La Victoria,85,-8573009.008466722,-1352980.3197147509,20,-77.012650232,-12.063889603536163
2018,La Victoria,86,-8573027.629323225,-1352813.4147607973,15,-77.012817506,-12.062423379347964
2018,La Victoria,87,-8573032.491900263,-1352886.876652498,11,-77.01286118727275,-12.063068727283223
2018,La Victoria,88,-8572820.48067142,-1353252.7860628916,15,-77.010956658,-12.066283144678595
2018,La Victoria,89,-8572754.226455277,-1353069.1057220502,16,-77.01036148625,-12.064669566281644
2018,La Victoria,90,-8573032.879164774,-1352671.7804978082,31,-77.01286466612903,-12.061179146465504
2018,La Victoria,91,-8573039.092831222,-1352745.3543709281,9,-77.01292048444445,-12.061825481133107
2018,La Victoria,92,-8572672.550162112,-1353143.5253078644,16,-77.009627775625,-12.065323321879124
2018,La Victoria,93,-8572680.356106782,-1353084.496538805,21,-77.00969789761905,-12.064804770505454
2018,La Victoria,94,-8572982.342203718,-1353132.5507073496,43,-77.01241068488373,-12.06522691313163
2018,La Victoria,95,-8572916.464888113,-1353603.3197201912,18,-77.01181889888888,-12.069362453996265
2018,La Victoria,96,-8572978.221158199,-1353286.923041833,51,-77.01237366490197,-12.066583027044308
2018,La Victoria,97,-8573126.422365677,-1353422.0036054314,10,-77.013704979,-12.067769663000206
2018,La Victoria,98,-8573110.400789991,-1353419.6617352215,19,-77.01356105473685,-12.067749090526453
2018,La Victoria,99,-8572905.153900187,-1353491.5401671894,18,-77.01171729055557,-12.068380515557527
2018,La Victoria,100,-8572918.28545654,-1353455.3584187937,15,-77.01183525333333,-12.06806267267179
2018,Barranco,0,-8573829.238527399,-1360800.3702842242,15,-77.020018484,-12.132578063474558
2018,Barranco,1,-8573564.772093175,-1361192.773454148,25,-77.0176427416,-12.136024323662772
2018,Barranco,2,-8573395.89239332,-1361334.671851639,18,-77.01612566944445,-12.137270527897693
2018,Barranco,3,-8574068.083535975,-1363396.3879956568,23,-77.0221640652174,-12.155376624054108
2018,Barranco,4,-8574221.840311615,-1361612.5754673406,12,-77.02354528583335,-12.13971116339817
2018,Barranco,5,-8574329.65251951,-1361294.352400984,16,-77.024513779375,-12.136916428155052
2018,Barranco,6,-8574425.396159925,-1361520.1916421854,23,-77.02537385913043,-12.138899822555286
2018,Barranco,7,-8573212.803131843,-1361498.5650555496,16,-77.01448095062501,-12.138709891406853
2018,Barranco,8,-8573119.49029425,-1361715.3842054862,14,-77.01364270714285,-12.14061405586566
2018,Barranco,9,-8574157.933591615,-1362735.1755809262,10,-77.02297120200002,-12.149569957112242
2018,Barranco,10,-8573714.491899101,-1361285.2913658975,12,-77.0189876975,-12.136836850860428
2018,Barranco,11,-8574008.176927803,-1361296.5498338188,26,-77.02162591499999,-12.136935726803156
2018,Barranco,12,-8574040.409700438,-1363058.899037929,13,-77.02191546692308,-12.152412863148932
2018,Barranco,13,-8574151.10428928,-1363161.178757114,15,-77.02290985333333,-12.153311066787687
2018,Barranco,14,-8573350.881532257,-1361825.18284333,10,-77.01572132999999,-12.141578332028752
2018,Barranco,15,-8573349.72247372,-1362233.6789147188,10,-77.015710918,-12.145165805112914
2018,Barranco,16,-8573527.890589086,-1362105.2905737536,17,-77.01731142941178,-12.144038284869213
2018,Barranco,17,-8573334.365583265,-1362076.6852185535,17,-77.01557296470588,-12.143787068907297
2018,Barranco,18,-8573212.553706609,-1361934.7845784607,19,-77.01447871,-12.142540875466226
2018,Barranco,19,-8573146.842715664,-1361857.113242763,16,-77.013888418125,-12.14185875127353
2018,Barranco,20,-8573421.30323164,-1362449.085902266,18,-77.01635393888888,-12.147057521760134
2018,Barranco,21,-8574047.192633515,-1362866.5067407393,21,-77.02197639904762,-12.150723297484216
2018,Barranco,22,-8573560.876032231,-1361723.9829972244,119,-77.01760774268907,-12.140689572501405
2018,Barranco,23,-8573792.804683791,-1362934.1504608819,28,-77.01969119321429,-12.151317337598728
2018,Barranco,24,-8573944.570242988,-1361555.963022204,28,-77.02105452642859,-12.139213977210096
2018,Barranco,25,-8574225.437879257,-1362015.5318348545,9,-77.02357760333332,-12.143250011117155
2018,Barranco,26,-8574182.952981127,-1361884.8715257149,26,-77.02319595499999,-12.142102529905154
2018,Barranco,27,-8574050.092760695,-1361978.2291959792,15,-77.02200245133334,-12.14292241345834
2018,Barranco,28,-8573979.256858803,-1362109.4069452297,25,-77.0213661216,-12.144074435361128
2018,Barranco,29,-8573881.743701065,-1362831.7347972966,15,-77.020490146,-12.150417933377563
2018,Barranco,30,-8573905.806259077,-1362667.2665076135,11,-77.02070630363637,-12.14897358277538
2018,Barranco,31,-8573877.628803918,-1361807.465988031,16,-77.02045318125,-12.14142273888436
2018,Barranco,32,-8573723.783335011,-1362046.275597011,18,-77.0190711638889,-12.14352000738303
2018,Barranco,33,-8573869.498306608,-1361961.4270959427,24,-77.02038014375,-12.14277485463378
2018,Barranco,34,-8573728.913651166,-1362377.7967358066,33,-77.01911725030304,-12.146431457657409
2018,Barranco,35,-8573719.969962165,-1362267.0032526518,18,-77.01903690777777,-12.145458462258675
2018,Barranco,36,-8573591.22402353,-1362279.9098765377,12,-77.01788036333333,-12.145571809231544
2018,Barranco,37,-8574155.784438971,-1362187.1447498887,12,-77.02295189583333,-12.144757137615198
2018,Barranco,38,-8573802.17267747,-1362570.5511639977,15,-77.01977534733332,-12.14812423079996
2018,Barranco,39,-8574090.172113542,-1362350.1756107793,35,-77.02236249028573,-12.146188887517676
2018,Barranco,40,-8573629.556519121,-1362624.2674394078,8,-77.01822471000001,-12.148595966258783
2018,Barranco,41,-8573730.873211537,-1362782.3753191426,9,-77.01913485333334,-12.149984462240159
2018,Barranco,42,-8573667.54243,-1362714.6719117241,37,-77.01856594324325,-12.1493898949797
2018,Barranco,43,-8573963.724179376,-1362489.6021962548,12,-77.02122658916667,-12.147413336699772
2018,Barranco,44,-8573888.411070647,-1362430.022912543,17,-77.02055004,-12.1468901100219
2018,San Isidro,0,-8576518.700034387,-1356940.1475417134,9,-77.0441783277778,-12.098673486824394
2018,San Isidro,1,-8576792.967833132,-1357556.1481634283,15,-77.04664211733333,-12.1040841473444
2018,San Isidro,2,-8573266.908105293,-1356108.641255254,31,-77.01496698387098,-12.091369751931259
2018,San Isidro,3,-8572525.241043111,-1355891.8133424826,17,-77.00830447529412,-12.089465159164531
2018,San Isidro,4,-8572616.607187463,-1356174.3044496013,15,-77.00912523133334,-12.091946527602264
2018,San Isidro,5,-8572983.802462181,-1356727.5720717222,23,-77.0124238026087,-12.096806298184115
2018,San Isidro,6,-8573208.390161205,-1357412.594691486,34,-77.01444130823529,-12.102823250772566
2018,San Isidro,7,-8573518.559743531,-1356953.49564312,10,-77.01722760900002,-12.09879073144722
2018,San Isidro,8,-8578028.508532342,-1357856.780468227,29,-77.05774116827585,-12.10672472071062
2018,San Isidro,9,-8577808.091477323,-1357919.4051575745,11,-77.05576112818183,-12.10727477503457
2018,San Isidro,10,-8578000.65838011,-1357293.4733659718,59,-77.05749098610171,-12.101776948531171
2018,San Isidro,11,-8577721.96374517,-1356619.988580853,25,-77.05498742960002,-12.095861317426806
2018,San Isidro,12,-8578038.770897064,-1356601.513965781,15,-77.05783335666668,-12.095699041674708
2018,San Isidro,13,-8576959.499464251,-1356780.831113081,14,-77.04813809642857,-12.097274108215608
2018,San Isidro,14,-8573771.418415416,-1357156.7025037503,31,-77.01949907709677,-12.100575616520189
2018,San Isidro,15,-8574367.015154576,-1357048.6869182594,33,-77.02484941363636,-12.099626853747
2018,San Isidro,16,-8574599.72188356,-1357347.8773671174,24,-77.02693985375,-12.102254806619484
2018,San Isidro,17,-8577196.227609422,-1356627.9946466929,13,-77.05026466153846,-12.095931640396202
2018,San Isidro,18,-8575724.855278114,-1357596.0154790026,20,-77.03704709900002,-12.104434319369469
2018,San Isidro,19,-8576087.031388268,-1357862.6161628363,17,-77.04030058235296,-12.106775977684245
2018,San Isidro,20,-8575930.694539465,-1358072.235703996,11,-77.03889618454544,-12.108617133870233
2018,San Isidro,21,-8577095.845115883,-1356175.3907561135,39,-77.04936291025642,-12.091956069545624
2018,San Isidro,22,-8574084.43938485,-1356358.4905695245,13,-77.0223109923077,-12.093564384273364
2018,San Isidro,23,-8574518.974097654,-1356115.1622818331,42,-77.02621448404761,-12.091427031708328
2018,San Isidro,24,-8575457.063234532,-1355991.5649284604,14,-77.03464148214286,-12.09034136791421
2018,San Isidro,25,-8575697.09357005,-1356236.255185074,15,-77.03679771133335,-12.092490692449804
2018,San Isidro,26,-8574395.125967843,-1356736.1712423714,19,-77.02510193736843,-12.096881830547092
2018,San Isidro,27,-8574372.052290697,-1356612.6991360646,10,-77.02489466300001,-12.095797289033614
2018,San Isidro,28,-8574463.447608756,-1356550.01753657,18,-77.02571568111111,-12.095246711201089
2018,San Isidro,29,-8574331.183550138,-1356265.8792759175,14,-77.02452753285715,-12.092750905093125
